id,title_romaji,title_english,title_native,episodes,score,popularity,genres,status,studio,season,start_year,url
162804,Tokidoki Bosotto Russiago de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,時々ボソッとロシア語でデレる隣のアーリャさん,12.0,75.0,147047,"Comedy, Romance, Slice of Life",FINISHED,Doga Kobo,SUMMER,2024.0,https://anilist.co/anime/162804
116566,Akudama Drive,Akudama Drive,アクダマドライブ,12.0,75.0,146053,"Action, Drama, Sci-Fi, Thriller",FINISHED,Studio Pierrot,FALL,2020.0,https://anilist.co/anime/116566
14713,Kamisama Hajimemashita,Kamisama Kiss,神様はじめました,13.0,80.0,145495,"Comedy, Fantasy, Romance, Supernatural",FINISHED,TMS Entertainment,FALL,2012.0,https://anilist.co/anime/14713
136804,Kono Subarashii Sekai ni Shukufuku wo! 3,KONOSUBA -God's blessing on this wonderful world! 3,この素晴らしい世界に祝福を！３,11.0,82.0,145209,"Action, Adventure, Comedy, Ecchi, Fantasy",FINISHED,Drive,SPRING,2024.0,https://anilist.co/anime/136804
20725,Kuroko no Basket 3rd SEASON,Kuroko's Basketball 3,黒子のバスケ 3rd SEASON,25.0,81.0,144856,"Comedy, Sports",FINISHED,Production I.G,WINTER,2015.0,https://anilist.co/anime/20725
131083,Mieruko-chan,Mieruko-chan,見える子ちゃん,12.0,72.0,144805,"Comedy, Horror, Slice of Life, Supernatural",FINISHED,Passione,FALL,2021.0,https://anilist.co/anime/131083
126403,Shiguang Dailiren,Link Click,时光代理人,11.0,86.0,144803,"Drama, Mystery, Supernatural, Thriller",FINISHED,Studio LAN,,2021.0,https://anilist.co/anime/126403
142984,"Komi-san wa, Komyushou desu. 2",Komi Can't Communicate Part 2,古見さんは、コミュ症です。2,12.0,79.0,144791,"Comedy, Romance, Slice of Life",FINISHED,OLM,SPRING,2022.0,https://anilist.co/anime/142984
166610,MASHLE: Kami Shinkakusha Kouho Senbatsu Shiken-hen,MASHLE: MAGIC AND MUSCLES Season 2,マッシュル-MASHLE- 神覚者候補選抜試験編,12.0,78.0,144445,"Action, Comedy, Fantasy",FINISHED,A-1 Pictures,WINTER,2024.0,https://anilist.co/anime/166610
100643,Made in Abyss: Fukaki Tamashii no Reimei,Made in Abyss: Dawn of the Deep Soul,メイドインアビス 深き魂の黎明,1.0,85.0,144367,"Action, Adventure, Drama, Fantasy, Horror, Mystery, Psychological, Sci-Fi",FINISHED,Kinema Citrus,WINTER,2020.0,https://anilist.co/anime/100643
98707,Houseki no Kuni,Land of the Lustrous,宝石の国,12.0,83.0,143634,"Action, Drama, Fantasy, Mystery, Psychological",FINISHED,Orange,FALL,2017.0,https://anilist.co/anime/98707
146066,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,Classroom of the Elite Season 3,ようこそ実力至上主義の教室へ 3rd Season,13.0,79.0,143548,"Drama, Psychological",FINISHED,Lerche,WINTER,2024.0,https://anilist.co/anime/146066
107201,Kyokou Suiri,In/Spectre,虚構推理,12.0,68.0,143528,"Comedy, Mystery, Romance, Supernatural",FINISHED,Brain's Base,WINTER,2020.0,https://anilist.co/anime/107201
20678,Shinmai Maou no Testament,The Testament of Sister New Devil,新妹魔王の契約者,12.0,62.0,142843,"Action, Ecchi, Fantasy, Romance",FINISHED,Production IMS,WINTER,2015.0,https://anilist.co/anime/20678
392,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho: Ghostfiles,幽☆遊☆白書,112.0,82.0,142541,"Action, Adventure, Comedy, Supernatural",FINISHED,Studio Pierrot,FALL,1992.0,https://anilist.co/anime/392
98202,Tsuki ga Kirei,Tsukigakirei,月がきれい,12.0,78.0,142130,"Drama, Romance, Slice of Life",FINISHED,feel.,SPRING,2017.0,https://anilist.co/anime/98202
125426,Gokushufudou,The Way of the Househusband,極主夫道,5.0,71.0,142094,"Comedy, Slice of Life",FINISHED,J.C.STAFF,SPRING,2021.0,https://anilist.co/anime/125426
103871,Zombie Land Saga,ZOMBIE LAND SAGA,ゾンビランドサガ,12.0,74.0,142005,"Comedy, Music, Supernatural",FINISHED,MAPPA,FALL,2018.0,https://anilist.co/anime/103871
20946,Ore Monogatari!!,My Love Story!!,俺物語!!,24.0,77.0,140779,"Comedy, Romance",FINISHED,MADHOUSE,SPRING,2015.0,https://anilist.co/anime/20946
6213,Toaru Kagaku no Railgun,A Certain Scientific Railgun,とある科学の超電磁砲,24.0,75.0,140706,"Action, Fantasy, Sci-Fi",FINISHED,J.C.STAFF,FALL,2009.0,https://anilist.co/anime/6213
151970,Shangri-La Frontier,Shangri-La Frontier,シャングリラ・フロンティア,25.0,80.0,140568,"Action, Adventure, Comedy, Fantasy, Sci-Fi",FINISHED,C2C,FALL,2023.0,https://anilist.co/anime/151970
14289,Sukitte Ii na yo.,"Say ""I love you"".",好きっていいなよ。,13.0,71.0,140130,"Drama, Romance",FINISHED,ZEXCS,FALL,2012.0,https://anilist.co/anime/14289
156822,Tensei Shitara Slime Datta Ken 3rd Season,That Time I Got Reincarnated as a Slime Season 3,転生したらスライムだった件 第3期,24.0,77.0,139876,"Action, Adventure, Comedy, Fantasy",FINISHED,8-bit,SPRING,2024.0,https://anilist.co/anime/156822
21131,Gakusen Toshi Asterisk,The Asterisk War,学戦都市アスタリスク,12.0,64.0,139875,"Action, Comedy, Ecchi, Fantasy, Romance, Sci-Fi",FINISHED,A-1 Pictures,FALL,2015.0,https://anilist.co/anime/21131
151806,Tomo-chan wa Onnanoko!,Tomo-chan Is a Girl!,トモちゃんは女の子！,13.0,77.0,139748,"Comedy, Romance, Slice of Life",FINISHED,Lay-duce,WINTER,2023.0,https://anilist.co/anime/151806
107693,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,魔入りました！入間くん,23.0,77.0,139696,"Comedy, Fantasy",FINISHED,Bandai Namco Pictures,FALL,2019.0,https://anilist.co/anime/107693
20722,Barakamon,Barakamon,ばらかもん,12.0,82.0,139676,Slice of Life,FINISHED,Kinema Citrus,SUMMER,2014.0,https://anilist.co/anime/20722
100182,Sword Art Online: Alicization,Sword Art Online: Alicization,ソードアート・オンライン アリシゼーション,24.0,75.0,256850,"Action, Adventure, Fantasy",FINISHED,A-1 Pictures,FALL,2018.0,https://anilist.co/anime/100182
7054,Kaichou wa Maid-sama!,Maid-Sama!,会長はメイド様!,26.0,77.0,256517,"Comedy, Drama, Romance",FINISHED,J.C.STAFF,SPRING,2010.0,https://anilist.co/anime/7054
119661,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re:ZERO -Starting Life in Another World- Season 2 Part 2,Re:ゼロから始める異世界生活 2nd Season Part 2,12.0,84.0,255442,"Action, Adventure, Drama, Fantasy, Psychological, Romance, Thriller",FINISHED,WHITE FOX,WINTER,2021.0,https://anilist.co/anime/119661
18153,Kyoukai no Kanata,Beyond the Boundary,境界の彼方,12.0,74.0,255287,"Action, Drama, Fantasy, Slice of Life, Supernatural",FINISHED,Kyoto Animation,FALL,2013.0,https://anilist.co/anime/18153
20661,Zankyou no Terror,Terror in Resonance,残響のテロル,11.0,78.0,255232,"Drama, Mystery, Psychological, Thriller",FINISHED,MAPPA,SUMMER,2014.0,https://anilist.co/anime/20661
20799,JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編,24.0,82.0,255045,"Action, Adventure, Drama, Supernatural",FINISHED,David Production,WINTER,2015.0,https://anilist.co/anime/20799
8074,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD,High School of the Dead,学園黙示録HIGHSCHOOL OF THE DEAD,12.0,66.0,253231,"Action, Drama, Ecchi, Horror, Romance, Supernatural",FINISHED,MADHOUSE,SUMMER,2010.0,https://anilist.co/anime/8074
11771,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,25.0,78.0,251786,"Comedy, Sports",FINISHED,Production I.G,SPRING,2012.0,https://anilist.co/anime/11771
125367,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,かぐや様は告らせたい-ウルトラロマンティック-,13.0,89.0,250784,"Comedy, Psychological, Romance, Slice of Life",FINISHED,A-1 Pictures,SPRING,2022.0,https://anilist.co/anime/125367
