id,title_romaji,title_english,title_native,format,episodes,duration,source,country,isAdult,score,meanScore,popularity,favourites,trending,genres,tags,status,studio,season,start_year,url
99423,Darling in the Franxx,DARLING in the FRANXX,ダーリン・イン・ザ・フランキス,TV,24.0,24.0,ORIGINAL,JP,False,68.0,68.0,438253,13587,4,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi","Orphan, Super Robot, Post-Apocalyptic, Dystopian, Coming of Age, Primarily Teen Cast, Tragedy, Robots, Heterosexual, Kaiju, Conspiracy, Environmental, Found Family, Psychosexual, Femdom, Cohabitation, Monster Girl, Lost Civilization, Memory Manipulation, Aliens, Female Protagonist, Male Protagonist, Demons, Love Triangle, Military, Unrequited Love, Survival, Clone, Monster Boy, Politics, Travel, Family Life, Space, Nudity, Body Horror, Virginity, Yandere, Tsundere, Time Skip, Marriage, Fishing, Drawing, Agriculture, Medicine, Reincarnation, Aviation, Gore, Pregnancy, Pandemic",FINISHED,TRIGGER,WINTER,2018,https://anilist.co/anime/99423
269,BLEACH,Bleach,BLEACH,TV,366.0,24.0,MANGA,JP,False,78.0,78.0,429296,23511,20,"Action, Adventure, Supernatural","Swordplay, Shounen, Super Power, Afterlife, Ghost, Male Protagonist, Demons, Exorcism, Urban Fantasy, Ensemble Cast, Time Skip, Memory Manipulation, Tanned Skin, Language Barrier, Ninja, Kuudere, Tomboy, Centaur, Time Manipulation, Spearplay, School, Fugitive, Clone, Disability",FINISHED,Studio Pierrot,FALL,2004,https://anilist.co/anime/269
1575,Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,コードギアス 反逆のルルーシュ,TV,25.0,24.0,ORIGINAL,JP,False,85.0,85.0,427947,24961,6,"Action, Drama, Mecha, Sci-Fi, Thriller","Anti-Hero, War, Class Struggle, Military, Politics, Super Power, Revenge, Terrorism, Male Protagonist, Tragedy, Real Robot, Female Protagonist, Dystopian, Philosophy, Super Robot, Memory Manipulation, Primarily Teen Cast, Ensemble Cast, Foreign, Boarding School, Urban Fantasy, Amnesia, Drugs, Disability, Heterosexual, Nudity, School Club, Kuudere, Age Gap, Female Harem, CGI, Tanned Skin, Swordplay, Gambling",FINISHED,Sunrise,FALL,2006,https://anilist.co/anime/1575
30,Shin Seiki Evangelion,Neon Genesis Evangelion,新世紀エヴァンゲリオン,TV,26.0,24.0,ORIGINAL,JP,False,83.0,83.0,425299,32398,10,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi","Philosophy, Coming of Age, Tragedy, Super Robot, Denpa, Dystopian, Post-Apocalyptic, Angels, Psychosexual, Cosmic Horror, Kaiju, Conspiracy, Primarily Teen Cast, Male Protagonist, Aliens, Body Horror, Suicide, Mythology, Military, Religion, Kuudere, Clone, Tokusatsu, Tsundere, Politics, Found Family, Gore, Trains, Bisexual, Espionage, LGBTQ+ Themes, Episodic, Nudity, Boys' Love",FINISHED,Gainax,FALL,1995,https://anilist.co/anime/30
199,Sen to Chihiro no Kamikakushi,Spirited Away,千と千尋の神隠し,MOVIE,1.0,125.0,ORIGINAL,JP,False,86.0,86.0,423115,17023,1,"Adventure, Drama, Fantasy, Supernatural","Coming of Age, Female Protagonist, Youkai, Urban Fantasy, Shapeshifting, Magic, Isekai, Mythology, Work, Curses, Gods, Anthropomorphism, Witch, Memory Manipulation, Dragons, Travel, Trains, Twins, Primarily Child Cast",FINISHED,Studio Ghibli,SUMMER,2001,https://anilist.co/anime/199
20931,Death Parade,Death Parade,デス・パレード,TV,12.0,23.0,ORIGINAL,JP,False,80.0,80.0,421110,12041,6,"Drama, Mystery, Psychological, Supernatural, Thriller","Death Game, Afterlife, Philosophy, Tragedy, Amnesia, Memory Manipulation, Reincarnation, Bar, Primarily Adult Cast, Episodic, Suicide, Gambling, Male Protagonist, Female Protagonist, Mythology, Kuudere, CGI, Ice Skating, Revenge, Gyaru, Bowling, Tanned Skin",FINISHED,MADHOUSE,WINTER,2015,https://anilist.co/anime/20931
9919,Ao no Exorcist,Blue Exorcist,青の祓魔師,TV,25.0,24.0,MANGA,JP,False,72.0,72.0,418455,6291,2,"Action, Fantasy, Supernatural","Demons, Shounen, Super Power, Youkai, Male Protagonist, Twins, Exorcism, Religion, Urban Fantasy, Primarily Teen Cast, School, Adoption, Swordplay, Tragedy, Body Horror, Wuxia, School Club, Guns, CGI, Horticulture",FINISHED,A-1 Pictures,SPRING,2011,https://anilist.co/anime/9919
14719,JoJo no Kimyou na Bouken (TV),JoJo's Bizarre Adventure (TV),ジョジョの奇妙な冒険 (TV),TV,26.0,24.0,MANGA,JP,False,77.0,77.0,416230,13839,6,"Action, Adventure, Supernatural","Super Power, Male Protagonist, Primarily Male Cast, Vampire, Time Skip, Cultivation, Shounen, Revenge, Tragedy, Foreign, Primarily Adult Cast, Urban Fantasy, Body Horror, Gore, Zombie, Historical, Heterosexual, Travel, Crossdressing, Philosophy, Nudity, Bullying, Surreal Comedy, Chimera, Rugby, Amputation, Cyborg",FINISHED,David Production,FALL,2012,https://anilist.co/anime/14719
105310,Enen no Shouboutai,Fire Force,炎炎ノ消防隊,TV,24.0,24.0,MANGA,JP,False,76.0,76.0,415025,10268,6,"Action, Drama, Sci-Fi, Supernatural","Firefighters, Urban Fantasy, Super Power, Shounen, Demons, Conspiracy, Cult, Male Protagonist, Urban, Steampunk, Post-Apocalyptic, Religion, Rescue, Ensemble Cast, Tragedy, Dystopian, Slapstick, Swordplay, Nun, Primarily Adult Cast, Lost Civilization, Chuunibyou, Nudity, Nekomimi, Guns, Tanned Skin, Time Manipulation, Bullying, Kemonomimi, Unrequited Love",FINISHED,David Production,SUMMER,2019,https://anilist.co/anime/105310
97668,One Punch Man 2,One-Punch Man Season 2,ワンパンマン 2,TV,12.0,24.0,MANGA,JP,False,74.0,74.0,413852,6377,7,"Action, Comedy, Sci-Fi, Supernatural","Superhero, Urban, Super Power, Male Protagonist, Parody, Satire, Cyborg, Primarily Male Cast, Anti-Hero, Primarily Adult Cast, Surreal Comedy, Seinen, Urban Fantasy, Ensemble Cast, Martial Arts, Kaiju, Video Games",FINISHED,J.C.STAFF,SPRING,2019,https://anilist.co/anime/97668
1,Cowboy Bebop,Cowboy Bebop,カウボーイビバップ,TV,26.0,24.0,ORIGINAL,JP,False,86.0,86.0,412718,25579,3,"Action, Adventure, Drama, Sci-Fi","Space, Crime, Episodic, Ensemble Cast, Primarily Adult Cast, Tragedy, Noir, Travel, Anti-Hero, Philosophy, Guns, Cyberpunk, Male Protagonist, Found Family, Terrorism, Female Protagonist, Cowboys, Martial Arts, Cyborg, Tomboy, Amnesia, Gambling, Heterosexual, Yakuza, Drugs, Police, Nudity, Tanned Skin, Cult, Circus, CGI",FINISHED,Sunrise,SPRING,1998,https://anilist.co/anime/1
98314,Kakegurui,Kakegurui,賭ケグルイ,TV,12.0,25.0,MANGA,JP,False,70.0,70.0,409851,6524,2,"Drama, Mystery, Psychological","Gambling, Female Protagonist, School, Primarily Female Cast, Masochism, Primarily Teen Cast, Ojou-sama, Body Horror, Poker, Anti-Hero, School Club, Shounen, Bullying, Slavery, Villainess, Yandere, Male Protagonist, Death Game, Idol, Delinquents, Guns, Battle Royale, CGI, Masturbation",FINISHED,MAPPA,SUMMER,2017,https://anilist.co/anime/98314
142329,Kimetsu no Yaiba: Yuukaku-hen,Demon Slayer: Kimetsu no Yaiba Entertainment District Arc,鬼滅の刃 遊郭編,TV,11.0,24.0,MANGA,JP,False,86.0,86.0,407533,14262,7,"Action, Adventure, Fantasy, Supernatural","Demons, Swordplay, Shounen, Male Protagonist, Oiran, Revenge, Curses, Primarily Teen Cast, Polyamorous, Super Power, Gore, Primarily Male Cast, Tragedy, Ninja, Body Horror, Historical, Crossdressing, Monster Girl, CGI, Orphan, Urban, Time Skip, Vampire",FINISHED,ufotable,WINTER,2021,https://anilist.co/anime/142329
20594,Sword Art Online II,Sword Art Online II,ソードアート・オンライン II,TV,24.0,24.0,LIGHT_NOVEL,JP,False,65.0,65.0,404915,4939,1,"Action, Adventure, Fantasy, Sci-Fi","Virtual World, Video Games, Primarily Female Cast, Male Protagonist, Battle Royale, Guns, Primarily Teen Cast, Swordplay, Female Protagonist, Death Game, Tragedy, Unrequited Love, Bullying, Kuudere, Assassins, Female Harem, Crossdressing, Tomboy",FINISHED,A-1 Pictures,SUMMER,2014,https://anilist.co/anime/20594
99263,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,盾の勇者の成り上がり,TV,25.0,24.0,LIGHT_NOVEL,JP,False,76.0,76.0,401940,13641,4,"Action, Adventure, Fantasy","Isekai, Male Protagonist, Conspiracy, Travel, Revenge, Magic, Crime, Anti-Hero, Tragedy, Kemonomimi, Bullying, Henshin, Medieval, Matriarchy, Politics, Cult, Villainess, Slavery, Female Harem, Language Barrier, Spearplay, Swordplay, Cultivation, Ojou-sama, Religion, Tsundere, Economics, CGI, Medicine, Nekomimi, Heterosexual, Monster Girl, Love Triangle, Gore, Afterlife, Cohabitation",FINISHED,Kinema Citrus,WINTER,2019,https://anilist.co/anime/99263
6547,Angel Beats!,Angel Beats!,Angel Beats!,TV,13.0,24.0,ORIGINAL,JP,False,77.0,77.0,400224,11406,1,"Action, Comedy, Drama, Supernatural","Afterlife, Tragedy, School, Amnesia, Coming of Age, Primarily Teen Cast, Kuudere, Memory Manipulation, Boarding School, Male Protagonist, Ensemble Cast, Slapstick, Angels, Survival, Found Family, Isekai, Guns, School Club, Politics, Rock Music, Band, Suicide, Baseball, Heterosexual, Chuunibyou, Drugs",FINISHED,P.A.WORKS,SPRING,2010,https://anilist.co/anime/6547
101338,Mob Psycho 100 II,Mob Psycho 100 II,モブサイコ100 II,TV,13.0,24.0,MANGA,JP,False,87.0,87.0,398558,20182,2,"Action, Comedy, Drama, Psychological, Slice of Life, Supernatural","Super Power, Coming of Age, Urban Fantasy, Male Protagonist, Philosophy, Shounen, Primarily Teen Cast, Satire, Ghost, Terrorism, Primarily Male Cast, School, Tragedy, Urban, Body Horror, Surreal Comedy, Primarily Child Cast, School Club, Bullying, Slapstick, Athletics, Unrequited Love",FINISHED,bones,WINTER,2019,https://anilist.co/anime/101338
120120,Tokyo Revengers,Tokyo Revengers,東京リベンジャーズ,TV,24.0,24.0,MANGA,JP,False,77.0,77.0,395590,12429,1,"Action, Drama, Romance, Supernatural","Gangs, Delinquents, Time Manipulation, Age Regression, Male Protagonist, Primarily Male Cast, Tragedy, Urban, Ensemble Cast, Philosophy, Crime, Revenge, Alternate Universe, Shounen, Motorcycles, Cute Boys Doing Cute Things, Heterosexual, Bullying, Suicide, School, Aliens, Detective, POV, Mopeds",FINISHED,LIDENFILMS,SPRING,2021,https://anilist.co/anime/120120
101280,Tensei Shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,TV,24.0,24.0,LIGHT_NOVEL,JP,False,80.0,80.0,389288,18017,4,"Action, Adventure, Comedy, Fantasy","Isekai, Found Family, Reincarnation, Magic, Kingdom Management, Super Power, Shapeshifting, Economics, Alternate Universe, Ensemble Cast, Clone, Politics, Henshin, Monster Boy, Agender, Monster Girl, Male Protagonist, Fairy, Demons, Gender Bending, Goblin, Travel, Femboy, Creature Taming, Medieval, Swordplay, Acting, Dragons, Shounen, Female Harem, Cannibalism, Elf, CGI",FINISHED,8-bit,FALL,2018,https://anilist.co/anime/101280
10620,Mirai Nikki,The Future Diary,未来日記,TV,26.0,23.0,MANGA,JP,False,68.0,68.0,387395,7102,2,"Action, Horror, Mystery, Psychological, Supernatural, Thriller","Battle Royale, Death Game, Survival, Yandere, Tragedy, Alternate Universe, Gore, Gods, Psychosexual, Time Manipulation, Male Protagonist, Crime, Super Power, Anti-Hero, Urban, Heterosexual, Female Protagonist, Urban Fantasy, Shounen, Suicide, Netorare, Age Gap, Clone, Terrorism, Guns, Meta, Nudity, Henshin, Adoption, CGI, LGBTQ+ Themes, Rape, Bisexual, Tanned Skin, Police, Cult, Boys' Love, Disability, Stop Motion, Orphan",FINISHED,Asread,FALL,2011,https://anilist.co/anime/10620
112641,Kaguya-sama wa Kokurasetai?: Tensaitachi no Renai Zunousen,Kaguya-sama: Love is War?,かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,TV,12.0,25.0,MANGA,JP,False,86.0,86.0,386239,14349,4,"Comedy, Psychological, Romance, Slice of Life","School, School Club, Ensemble Cast, Tsundere, Female Protagonist, Male Protagonist, Episodic, Primarily Teen Cast, Surreal Comedy, Ojou-sama, Heterosexual, Coming of Age, Slapstick, Parody, Meta, Kuudere, Seinen, Bullying, Villainess, Otaku Culture, Crossdressing, Primarily Female Cast",FINISHED,A-1 Pictures,SPRING,2020,https://anilist.co/anime/112641
145064,Jujutsu Kaisen 2nd Season,JUJUTSU KAISEN Season 2,呪術廻戦 第2期,TV,23.0,24.0,MANGA,JP,False,87.0,87.0,381286,18215,8,"Action, Drama, Supernatural","Urban, Curses, Tragedy, Super Power, Shounen, Urban Fantasy, Male Protagonist, Exorcism, Magic, Demons, Primarily Teen Cast, Gore, Youkai, Martial Arts, Ensemble Cast, Body Horror, Henshin, Battle Royale, Body Swapping, Primarily Male Cast, Dissociative Identities, Revenge, Survival, Rotoscoping, Tokusatsu, Reincarnation, Swordplay, Surreal Comedy, Incest, Super Robot, Cannibalism, Guns, Time Manipulation, Female Protagonist, Idol",FINISHED,MAPPA,SUMMER,2023,https://anilist.co/anime/145064
108465,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,TV,11.0,24.0,LIGHT_NOVEL,JP,False,82.0,82.0,376235,20766,4,"Adventure, Drama, Ecchi, Fantasy","Isekai, Reincarnation, Magic, Male Protagonist, Rehabilitation, Coming of Age, Travel, Age Regression, Virginity, Family Life, Hikikomori, Heterosexual, Tragedy, Primarily Child Cast, Swordplay, Teacher, Tsundere, Nudity, Female Harem, Rape, Time Skip, Demons, Medieval, Gods, Ojou-sama, Language Barrier, Politics, Hypersexuality, Kemonomimi, Masturbation, Tomboy, Nekomimi, Polyamorous, Gore, Witch, Elf, Maids, Kuudere, Dragons, Cohabitation",FINISHED,Studio Bind,WINTER,2021,https://anilist.co/anime/108465
98659,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Classroom of the Elite,ようこそ実力至上主義の教室へ,TV,12.0,24.0,LIGHT_NOVEL,JP,False,76.0,76.0,375785,12664,4,"Drama, Psychological","School, Ensemble Cast, Coming of Age, Anti-Hero, Primarily Teen Cast, Male Protagonist, Philosophy, Aromantic, Survival, Battle Royale, Kuudere, Nudity, Tsundere, School Club, Female Harem, Yandere",FINISHED,Lerche,SUMMER,2017,https://anilist.co/anime/98659
21311,Bungou Stray Dogs,Bungo Stray Dogs,文豪ストレイドッグス,TV,12.0,24.0,MANGA,JP,False,77.0,77.0,374453,12411,2,"Action, Comedy, Mystery, Supernatural","Super Power, Crime, Detective, Mafia, Urban Fantasy, Male Protagonist, Classic Literature, Yakuza, Urban, Ensemble Cast, Primarily Male Cast, Primarily Adult Cast, Orphan, Work, Seinen, Gangs, Suicide, Slapstick, Found Family, Guns, Terrorism, Gore, Shapeshifting, Kuudere, Anti-Hero, Assassins, Episodic, Homeless, Tragedy, Bar",FINISHED,bones,SPRING,2016,https://anilist.co/anime/21311
18679,Kill la Kill,Kill la Kill,キルラキル,TV,24.0,24.0,ORIGINAL,JP,False,79.0,79.0,373793,13748,3,"Action, Comedy, Ecchi","Henshin, Female Protagonist, Revenge, Incest, Nudity, Parody, Surreal Comedy, Class Struggle, Psychosexual, Dystopian, Tomboy, Super Power, Aliens, Orphan, Age Gap, Coming of Age, Primarily Teen Cast, School, Anti-Hero, Military, Cult, Bullying, Villainess, Tsundere, Ensemble Cast, Delinquents, Tokusatsu, Exhibitionism, School Club, LGBTQ+ Themes, Gore, Tragedy, CGI, Meta, Yandere, Cosplay, Cheerleading, Butler, Space",FINISHED,TRIGGER,FALL,2013,https://anilist.co/anime/18679
131681,Shingeki no Kyojin: The Final Season Part 2,Attack on Titan Final Season Part 2,進撃の巨人 The Final Season Part 2,TV,12.0,24.0,MANGA,JP,False,86.0,86.0,370145,12072,3,"Action, Drama, Fantasy, Mystery, Psychological","War, Tragedy, Revenge, Anti-Hero, Military, Survival, Memory Manipulation, Kaiju, Terrorism, Male Protagonist, Espionage, Foreign, Primarily Male Cast, Super Power, Henshin, Philosophy, Gore, Body Horror, Ensemble Cast, Primarily Adult Cast, Slavery, CGI, Amputation, Steampunk, Alternate Universe, Guns, Cannibalism, Female Protagonist, Mythology, Kuudere, Matriarchy, Shounen",FINISHED,MAPPA,WINTER,2022,https://anilist.co/anime/131681
20923,Shokugeki no Souma,Food Wars!,食戟のソーマ,TV,24.0,25.0,MANGA,JP,False,78.0,78.0,365114,9229,6,"Comedy, Ecchi","Food, Male Protagonist, Primarily Teen Cast, School, Shounen, Nudity, Tsundere, Educational, Large Breasts, Tanned Skin, Tentacles, Found Family",FINISHED,J.C.STAFF,SPRING,2015,https://anilist.co/anime/20923
20850,Tokyo Ghoul √A,Tokyo Ghoul √A,東京喰種[トーキョーグール]√A,TV,12.0,24.0,MANGA,JP,False,66.0,66.0,363172,4631,2,"Action, Drama, Horror, Mystery, Psychological, Supernatural","Anti-Hero, Body Horror, Super Power, Gore, Military, Detective, Police, Urban Fantasy, Seinen, Male Protagonist, Urban, Primarily Adult Cast, Heterosexual, College, Mythology",FINISHED,Studio Pierrot,WINTER,2015,https://anilist.co/anime/20850
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,Anohana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,TV,11.0,22.0,ORIGINAL,JP,False,80.0,80.0,360738,9474,0,"Drama, Romance, Slice of Life, Supernatural","Coming of Age, Tragedy, Ghost, Rehabilitation, Hikikomori, Love Triangle, Male Protagonist, Found Family, Rural, Primarily Teen Cast, Heterosexual, Female Protagonist, Kuudere, Tsundere, Crossdressing, Bullying",FINISHED,A-1 Pictures,SPRING,2011,https://anilist.co/anime/9989
117193,Boku no Hero Academia 5,My Hero Academia Season 5,僕のヒーローアカデミア５,TV,25.0,24.0,MANGA,JP,False,73.0,73.0,360302,5072,5,"Action, Adventure, Comedy, Sci-Fi","Superhero, Super Power, Shounen, Male Protagonist, School, Primarily Teen Cast, Primarily Male Cast, Cultivation, Urban Fantasy, Ensemble Cast, Tragedy, Crime, Urban, Anti-Hero, Boarding School, Heterosexual, Arranged Marriage, Tomboy, Martial Arts, Bisexual",FINISHED,bones,SPRING,2021,https://anilist.co/anime/117193
20992,Haikyuu!! 2nd Season,HAIKYU!! 2nd Season,ハイキュー!! セカンドシーズン,TV,25.0,24.0,MANGA,JP,False,85.0,86.0,360284,9894,1,"Comedy, Drama, Sports","Volleyball, School Club, Ensemble Cast, Primarily Teen Cast, Primarily Male Cast, Shounen, Male Protagonist, Coming of Age, School, Tomboy",FINISHED,Production I.G,FALL,2015,https://anilist.co/anime/20992
15809,Hataraku Maou-sama!,The Devil is a Part-Timer!,はたらく魔王さま!,TV,13.0,24.0,LIGHT_NOVEL,JP,False,75.0,75.0,358102,5740,2,"Comedy, Fantasy, Romance, Slice of Life","Demons, Isekai, Work, Male Protagonist, Restaurant, Urban, Reverse Isekai, Magic, Urban Fantasy, Anti-Hero, Fugitive, Tsundere, Primarily Adult Cast, Parody, Mythology, Love Triangle, Ensemble Cast, Food, Heterosexual, Hikikomori, Language Barrier",FINISHED,WHITE FOX,SPRING,2013,https://anilist.co/anime/15809
97986,Made in Abyss,Made in Abyss,メイドインアビス,TV,13.0,25.0,MANGA,JP,False,85.0,85.0,356692,18708,3,"Adventure, Drama, Fantasy, Horror, Mystery, Sci-Fi","Survival, Outdoor Activities, Primarily Child Cast, Environmental, Travel, Chibi, Body Horror, Tragedy, Lost Civilization, Dungeon, Philosophy, Seinen, Cosmic Horror, Female Protagonist, Curses, Gore, Amnesia, Orphan, Wilderness, Robots, Male Protagonist, Steampunk, Anthropomorphism, Food, Tanned Skin, School, Agender, Crossdressing, Religion, Rehabilitation, Dissociative Identities, Maids, Femboy, Time Manipulation, Amputation, Nudity",FINISHED,Kinema Citrus,SUMMER,2017,https://anilist.co/anime/97986
131573,Jujutsu Kaisen 0,JUJUTSU KAISEN 0,呪術廻戦 0,MOVIE,1.0,105.0,MANGA,JP,False,83.0,84.0,351377,9560,5,"Action, Supernatural","Curses, Demons, Male Protagonist, Urban Fantasy, Tragedy, Shounen, Super Power, Urban, Magic, Cultivation, Exorcism, Martial Arts, Body Horror, Yandere, Revenge, Gore, Rehabilitation, Anthropomorphism, Heterosexual, School, Time Skip, Swordplay, Bullying, Tsundere, Shapeshifting, Primarily Male Cast, Kaiju, CGI, Spearplay, Monster Boy, Gyaru, Vore",FINISHED,MAPPA,FALL,2021,https://anilist.co/anime/131573
